Freq.	I(R1)
1.00230523807768e+003	(-3.43967038640170e+001dB,-1.62381307709390e+002°)
1.00461579027818e+003	(-3.43948753778572e+001dB,-1.62419330993343e+002°)
1.00693166885159e+003	(-3.43930545279672e+001dB,-1.62457282768071e+002°)
1.00925288607647e+003	(-3.43912412856381e+001dB,-1.62495163101579e+002°)
1.01157945425968e+003	(-3.43894356222422e+001dB,-1.62532972062244e+002°)
1.01391138573646e+003	(-3.43876375092334e+001dB,-1.62570709718812e+002°)
1.01624869287048e+003	(-3.43858469181468e+001dB,-1.62608376140393e+002°)
1.01859138805390e+003	(-3.43840638205991e+001dB,-1.62645971396464e+002°)
1.02093948370746e+003	(-3.43822881882881e+001dB,-1.62683495556856e+002°)
1.02329299228053e+003	(-3.43805199929930e+001dB,-1.62720948691760e+002°)
1.02565192625119e+003	(-3.43787592065743e+001dB,-1.62758330871718e+002°)
1.02801629812625e+003	(-3.43770058009738e+001dB,-1.62795642167625e+002°)
1.03038612044139e+003	(-3.43752597482146e+001dB,-1.62832882650720e+002°)
1.03276140576117e+003	(-3.43735210204010e+001dB,-1.62870052392587e+002°)
1.03514216667912e+003	(-3.43717895897185e+001dB,-1.62907151465152e+002°)
1.03752841581779e+003	(-3.43700654284339e+001dB,-1.62944179940675e+002°)
1.03992016582883e+003	(-3.43683485088950e+001dB,-1.62981137891756e+002°)
1.04231742939308e+003	(-3.43666388035308e+001dB,-1.63018025391323e+002°)
1.04472021922057e+003	(-3.43649362848514e+001dB,-1.63054842512634e+002°)
1.04712854805067e+003	(-3.43632409254481e+001dB,-1.63091589329271e+002°)
1.04954242865209e+003	(-3.43615526979929e+001dB,-1.63128265915141e+002°)
1.05196187382299e+003	(-3.43598715752390e+001dB,-1.63164872344470e+002°)
1.05438689639103e+003	(-3.43581975300206e+001dB,-1.63201408691799e+002°)
1.05681750921343e+003	(-3.43565305352525e+001dB,-1.63237875031985e+002°)
1.05925372517706e+003	(-3.43548705639306e+001dB,-1.63274271440194e+002°)
1.06169555719849e+003	(-3.43532175891316e+001dB,-1.63310597991901e+002°)
1.06414301822409e+003	(-3.43515715840128e+001dB,-1.63346854762885e+002°)
1.06659612123003e+003	(-3.43499325218124e+001dB,-1.63383041829226e+002°)
1.06905487922243e+003	(-3.43483003758489e+001dB,-1.63419159267307e+002°)
1.07151930523737e+003	(-3.43466751195219e+001dB,-1.63455207153802e+002°)
1.07398941234101e+003	(-3.43450567263110e+001dB,-1.63491185565682e+002°)
1.07646521362960e+003	(-3.43434451697767e+001dB,-1.63527094580207e+002°)
1.07894672222959e+003	(-3.43418404235596e+001dB,-1.63562934274924e+002°)
1.08143395129770e+003	(-3.43402424613809e+001dB,-1.63598704727666e+002°)
1.08392691402097e+003	(-3.43386512570420e+001dB,-1.63634406016547e+002°)
1.08642562361683e+003	(-3.43370667844244e+001dB,-1.63670038219960e+002°)
1.08893009333320e+003	(-3.43354890174900e+001dB,-1.63705601416575e+002°)
1.09144033644852e+003	(-3.43339179302805e+001dB,-1.63741095685334e+002°)
1.09395636627186e+003	(-3.43323534969179e+001dB,-1.63776521105452e+002°)
1.09647819614295e+003	(-3.43307956916040e+001dB,-1.63811877756409e+002°)
1.09900583943228e+003	(-3.43292444886204e+001dB,-1.63847165717951e+002°)
1.10153930954118e+003	(-3.43276998623287e+001dB,-1.63882385070089e+002°)
1.10407861990183e+003	(-3.43261617871700e+001dB,-1.63917535893090e+002°)
1.10662378397743e+003	(-3.43246302376652e+001dB,-1.63952618267480e+002°)
1.10917481526216e+003	(-3.43231051884147e+001dB,-1.63987632274039e+002°)
1.11173172728135e+003	(-3.43215866140984e+001dB,-1.64022577993797e+002°)
1.11429453359149e+003	(-3.43200744894755e+001dB,-1.64057455508034e+002°)
1.11686324778032e+003	(-3.43185687893847e+001dB,-1.64092264898277e+002°)
1.11943788346691e+003	(-3.43170694887437e+001dB,-1.64127006246295e+002°)
1.12201845430172e+003	(-3.43155765625496e+001dB,-1.64161679634098e+002°)
1.12460497396668e+003	(-3.43140899858784e+001dB,-1.64196285143935e+002°)
1.12719745617526e+003	(-3.43126097338849e+001dB,-1.64230822858290e+002°)
1.12979591467255e+003	(-3.43111357818031e+001dB,-1.64265292859880e+002°)
1.13240036323531e+003	(-3.43096681049455e+001dB,-1.64299695231653e+002°)
1.13501081567207e+003	(-3.43082066787034e+001dB,-1.64334030056782e+002°)
1.13762728582318e+003	(-3.43067514785467e+001dB,-1.64368297418670e+002°)
1.14024978756092e+003	(-3.43053024800238e+001dB,-1.64402497400939e+002°)
1.14287833478952e+003	(-3.43038596587613e+001dB,-1.64436630087431e+002°)
1.14551294144529e+003	(-3.43024229904643e+001dB,-1.64470695562207e+002°)
1.14815362149663e+003	(-3.43009924509161e+001dB,-1.64504693909543e+002°)
1.15080038894418e+003	(-3.42995680159778e+001dB,-1.64538625213927e+002°)
1.15345325782084e+003	(-3.42981496615888e+001dB,-1.64572489560056e+002°)
1.15611224219185e+003	(-3.42967373637663e+001dB,-1.64606287032836e+002°)
1.15877735615487e+003	(-3.42953310986050e+001dB,-1.64640017717378e+002°)
1.16144861384009e+003	(-3.42939308422777e+001dB,-1.64673681698994e+002°)
1.16412602941024e+003	(-3.42925365710344e+001dB,-1.64707279063198e+002°)
1.16680961706071e+003	(-3.42911482612027e+001dB,-1.64740809895700e+002°)
1.16949939101962e+003	(-3.42897658891875e+001dB,-1.64774274282406e+002°)
1.17219536554787e+003	(-3.42883894314708e+001dB,-1.64807672309415e+002°)
1.17489755493927e+003	(-3.42870188646120e+001dB,-1.64841004063016e+002°)
1.17760597352055e+003	(-3.42856541652471e+001dB,-1.64874269629685e+002°)
1.18032063565147e+003	(-3.42842953100892e+001dB,-1.64907469096087e+002°)
1.18304155572491e+003	(-3.42829422759283e+001dB,-1.64940602549066e+002°)
1.18576874816690e+003	(-3.42815950396307e+001dB,-1.64973670075650e+002°)
1.18850222743676e+003	(-3.42802535781394e+001dB,-1.65006671763044e+002°)
1.19124200802711e+003	(-3.42789178684738e+001dB,-1.65039607698629e+002°)
1.19398810446401e+003	(-3.42775878877296e+001dB,-1.65072477969962e+002°)
1.19674053130698e+003	(-3.42762636130784e+001dB,-1.65105282664768e+002°)
1.19949930314912e+003	(-3.42749450217683e+001dB,-1.65138021870944e+002°)
1.20226443461715e+003	(-3.42736320911229e+001dB,-1.65170695676554e+002°)
1.20503594037153e+003	(-3.42723247985417e+001dB,-1.65203304169826e+002°)
1.20781383510651e+003	(-3.42710231214999e+001dB,-1.65235847439150e+002°)
1.21059813355022e+003	(-3.42697270375483e+001dB,-1.65268325573077e+002°)
1.21338885046471e+003	(-3.42684365243128e+001dB,-1.65300738660315e+002°)
1.21618600064610e+003	(-3.42671515594948e+001dB,-1.65333086789729e+002°)
1.21898959892460e+003	(-3.42658721208710e+001dB,-1.65365370050337e+002°)
1.22179966016460e+003	(-3.42645981862926e+001dB,-1.65397588531308e+002°)
1.22461619926478e+003	(-3.42633297336863e+001dB,-1.65429742321960e+002°)
1.22743923115814e+003	(-3.42620667410529e+001dB,-1.65461831511760e+002°)
1.23026877081211e+003	(-3.42608091864684e+001dB,-1.65493856190316e+002°)
1.23310483322864e+003	(-3.42595570480829e+001dB,-1.65525816447383e+002°)
1.23594743344424e+003	(-3.42583103041208e+001dB,-1.65557712372852e+002°)
1.23879658653010e+003	(-3.42570689328811e+001dB,-1.65589544056756e+002°)
1.24165230759214e+003	(-3.42558329127363e+001dB,-1.65621311589263e+002°)
1.24451461177111e+003	(-3.42546022221334e+001dB,-1.65653015060675e+002°)
1.24738351424267e+003	(-3.42533768395927e+001dB,-1.65684654561426e+002°)
1.25025903021744e+003	(-3.42521567437085e+001dB,-1.65716230182079e+002°)
1.25314117494114e+003	(-3.42509419131483e+001dB,-1.65747742013328e+002°)
1.25602996369460e+003	(-3.42497323266533e+001dB,-1.65779190145988e+002°)
1.25892541179389e+003	(-3.42485279630375e+001dB,-1.65810574671003e+002°)
1.26182753459039e+003	(-3.42473288011885e+001dB,-1.65841895679435e+002°)
1.26473634747087e+003	(-3.42461348200664e+001dB,-1.65873153262468e+002°)
1.26765186585757e+003	(-3.42449459987042e+001dB,-1.65904347511401e+002°)
1.27057410520826e+003	(-3.42437623162076e+001dB,-1.65935478517651e+002°)
1.27350308101638e+003	(-3.42425837517549e+001dB,-1.65966546372749e+002°)
1.27643880881106e+003	(-3.42414102845965e+001dB,-1.65997551168335e+002°)
1.27938130415724e+003	(-3.42402418940553e+001dB,-1.66028492996163e+002°)
1.28233058265574e+003	(-3.42390785595259e+001dB,-1.66059371948089e+002°)
1.28528665994333e+003	(-3.42379202604752e+001dB,-1.66090188116081e+002°)
1.28824955169285e+003	(-3.42367669764415e+001dB,-1.66120941592206e+002°)
1.29121927361325e+003	(-3.42356186870351e+001dB,-1.66151632468636e+002°)
1.29419584144970e+003	(-3.42344753719373e+001dB,-1.66182260837641e+002°)
1.29717927098367e+003	(-3.42333370109010e+001dB,-1.66212826791592e+002°)
1.30016957803300e+003	(-3.42322035837503e+001dB,-1.66243330422953e+002°)
1.30316677845201e+003	(-3.42310750703801e+001dB,-1.66273771824284e+002°)
1.30617088813155e+003	(-3.42299514507564e+001dB,-1.66304151088238e+002°)
1.30918192299912e+003	(-3.42288327049156e+001dB,-1.66334468307557e+002°)
1.31219989901891e+003	(-3.42277188129649e+001dB,-1.66364723575074e+002°)
1.31522483219195e+003	(-3.42266097550817e+001dB,-1.66394916983708e+002°)
1.31825673855612e+003	(-3.42255055115139e+001dB,-1.66425048626462e+002°)
1.32129563418628e+003	(-3.42244060625791e+001dB,-1.66455118596423e+002°)
1.32434153519437e+003	(-3.42233113886651e+001dB,-1.66485126986761e+002°)
1.32739445772945e+003	(-3.42222214702294e+001dB,-1.66515073890724e+002°)
1.33045441797780e+003	(-3.42211362877991e+001dB,-1.66544959401639e+002°)
1.33352143216303e+003	(-3.42200558219707e+001dB,-1.66574783612909e+002°)
1.33659551654615e+003	(-3.42189800534101e+001dB,-1.66604546618010e+002°)
1.33967668742564e+003	(-3.42179089628524e+001dB,-1.66634248510493e+002°)
1.34276496113757e+003	(-3.42168425311013e+001dB,-1.66663889383979e+002°)
1.34586035405565e+003	(-3.42157807390297e+001dB,-1.66693469332157e+002°)
1.34896288259135e+003	(-3.42147235675791e+001dB,-1.66722988448786e+002°)
1.35207256319398e+003	(-3.42136709977593e+001dB,-1.66752446827688e+002°)
1.35518941235073e+003	(-3.42126230106487e+001dB,-1.66781844562752e+002°)
1.35831344658685e+003	(-3.42115795873935e+001dB,-1.66811181747927e+002°)
1.36144468246565e+003	(-3.42105407092084e+001dB,-1.66840458477224e+002°)
1.36458313658862e+003	(-3.42095063573755e+001dB,-1.66869674844712e+002°)
1.36772882559554e+003	(-3.42084765132449e+001dB,-1.66898830944520e+002°)
1.37088176616455e+003	(-3.42074511582341e+001dB,-1.66927926870829e+002°)
1.37404197501221e+003	(-3.42064302738278e+001dB,-1.66956962717877e+002°)
1.37720946889364e+003	(-3.42054138415783e+001dB,-1.66985938579955e+002°)
1.38038426460258e+003	(-3.42044018431047e+001dB,-1.67014854551402e+002°)
1.38356637897147e+003	(-3.42033942600928e+001dB,-1.67043710726608e+002°)
1.38675582887158e+003	(-3.42023910742953e+001dB,-1.67072507200011e+002°)
1.38995263121304e+003	(-3.42013922675315e+001dB,-1.67101244066096e+002°)
1.39315680294499e+003	(-3.42003978216871e+001dB,-1.67129921419390e+002°)
1.39636836105563e+003	(-3.41994077187137e+001dB,-1.67158539354464e+002°)
1.39958732257231e+003	(-3.41984219406292e+001dB,-1.67187097965933e+002°)
1.40281370456165e+003	(-3.41974404695174e+001dB,-1.67215597348449e+002°)
1.40604752412960e+003	(-3.41964632875277e+001dB,-1.67244037596702e+002°)
1.40928879842156e+003	(-3.41954903768752e+001dB,-1.67272418805422e+002°)
1.41253754462244e+003	(-3.41945217198401e+001dB,-1.67300741069371e+002°)
1.41579377995677e+003	(-3.41935572987680e+001dB,-1.67329004483348e+002°)
1.41905752168877e+003	(-3.41925970960697e+001dB,-1.67357209142182e+002°)
1.42232878712250e+003	(-3.41916410942205e+001dB,-1.67385355140733e+002°)
1.42560759360187e+003	(-3.41906892757608e+001dB,-1.67413442573893e+002°)
1.42889395851078e+003	(-3.41897416232951e+001dB,-1.67441471536578e+002°)
1.43218789927322e+003	(-3.41887981194928e+001dB,-1.67469442123734e+002°)
1.43548943335333e+003	(-3.41878587470871e+001dB,-1.67497354430331e+002°)
1.43879857825552e+003	(-3.41869234888753e+001dB,-1.67525208551361e+002°)
1.44211535152455e+003	(-3.41859923277188e+001dB,-1.67553004581841e+002°)
1.44543977074560e+003	(-3.41850652465424e+001dB,-1.67580742616806e+002°)
1.44877185354444e+003	(-3.41841422283347e+001dB,-1.67608422751314e+002°)
1.45211161758742e+003	(-3.41832232561473e+001dB,-1.67636045080437e+002°)
1.45545908058164e+003	(-3.41823083130954e+001dB,-1.67663609699266e+002°)
1.45881426027502e+003	(-3.41813973823570e+001dB,-1.67691116702907e+002°)
1.46217717445639e+003	(-3.41804904471729e+001dB,-1.67718566186480e+002°)
1.46554784095558e+003	(-3.41795874908468e+001dB,-1.67745958245117e+002°)
1.46892627764354e+003	(-3.41786884967446e+001dB,-1.67773292973961e+002°)
1.47231250243239e+003	(-3.41777934482949e+001dB,-1.67800570468166e+002°)
1.47570653327556e+003	(-3.41769023289881e+001dB,-1.67827790822894e+002°)
1.47910838816788e+003	(-3.41760151223769e+001dB,-1.67854954133313e+002°)
1.48251808514562e+003	(-3.41751318120757e+001dB,-1.67882060494599e+002°)
1.48593564228667e+003	(-3.41742523817605e+001dB,-1.67909110001931e+002°)
1.48936107771058e+003	(-3.41733768151689e+001dB,-1.67936102750493e+002°)
1.49279440957866e+003	(-3.41725050960998e+001dB,-1.67963038835469e+002°)
1.49623565609410e+003	(-3.41716372084131e+001dB,-1.67989918352045e+002°)
1.49968483550204e+003	(-3.41707731360299e+001dB,-1.68016741395406e+002°)
1.50314196608968e+003	(-3.41699128629320e+001dB,-1.68043508060737e+002°)
1.50660706618640e+003	(-3.41690563731617e+001dB,-1.68070218443216e+002°)
1.51008015416381e+003	(-3.41682036508220e+001dB,-1.68096872638022e+002°)
1.51356124843587e+003	(-3.41673546800761e+001dB,-1.68123470740324e+002°)
1.51705036745900e+003	(-3.41665094451471e+001dB,-1.68150012845288e+002°)
1.52054752973215e+003	(-3.41656679303185e+001dB,-1.68176499048068e+002°)
1.52405275379695e+003	(-3.41648301199331e+001dB,-1.68202929443813e+002°)
1.52756605823773e+003	(-3.41639959983935e+001dB,-1.68229304127660e+002°)
1.53108746168169e+003	(-3.41631655501619e+001dB,-1.68255623194734e+002°)
1.53461698279895e+003	(-3.41623387597596e+001dB,-1.68281886740148e+002°)
1.53815464030269e+003	(-3.41615156117669e+001dB,-1.68308094859001e+002°)
1.54170045294921e+003	(-3.41606960908231e+001dB,-1.68334247646377e+002°)
1.54525443953807e+003	(-3.41598801816263e+001dB,-1.68360345197345e+002°)
1.54881661891213e+003	(-3.41590678689331e+001dB,-1.68386387606955e+002°)
1.55238700995773e+003	(-3.41582591375586e+001dB,-1.68412374970239e+002°)
1.55596563160472e+003	(-3.41574539723761e+001dB,-1.68438307382212e+002°)
1.55955250282660e+003	(-3.41566523583168e+001dB,-1.68464184937864e+002°)
1.56314764264060e+003	(-3.41558542803700e+001dB,-1.68490007732168e+002°)
1.56675107010780e+003	(-3.41550597235826e+001dB,-1.68515775860070e+002°)
1.57036280433320e+003	(-3.41542686730591e+001dB,-1.68541489416495e+002°)
1.57398286446586e+003	(-3.41534811139613e+001dB,-1.68567148496341e+002°)
1.57761126969899e+003	(-3.41526970315084e+001dB,-1.68592753194482e+002°)
1.58124803927003e+003	(-3.41519164109763e+001dB,-1.68618303605762e+002°)
1.58489319246076e+003	(-3.41511392376981e+001dB,-1.68643799825001e+002°)
1.58854674859742e+003	(-3.41503654970634e+001dB,-1.68669241946987e+002°)
1.59220872705081e+003	(-3.41495951745184e+001dB,-1.68694630066476e+002°)
1.59587914723637e+003	(-3.41488282555654e+001dB,-1.68719964278197e+002°)
1.59955802861431e+003	(-3.41480647257634e+001dB,-1.68745244676843e+002°)
1.60324539068968e+003	(-3.41473045707269e+001dB,-1.68770471357077e+002°)
1.60694125301251e+003	(-3.41465477761264e+001dB,-1.68795644413524e+002°)
1.61064563517791e+003	(-3.41457943276882e+001dB,-1.68820763940776e+002°)
1.61435855682612e+003	(-3.41450442111940e+001dB,-1.68845830033389e+002°)
1.61808003764270e+003	(-3.41442974124807e+001dB,-1.68870842785879e+002°)
1.62181009735856e+003	(-3.41435539174406e+001dB,-1.68895802292727e+002°)
1.62554875575012e+003	(-3.41428137120207e+001dB,-1.68920708648373e+002°)
1.62929603263935e+003	(-3.41420767822231e+001dB,-1.68945561947216e+002°)
1.63305194789396e+003	(-3.41413431141044e+001dB,-1.68970362283615e+002°)
1.63681652142744e+003	(-3.41406126937756e+001dB,-1.68995109751888e+002°)
1.64058977319917e+003	(-3.41398855074022e+001dB,-1.69019804446307e+002°)
1.64437172321456e+003	(-3.41391615412037e+001dB,-1.69044446461102e+002°)
1.64816239152513e+003	(-3.41384407814535e+001dB,-1.69069035890457e+002°)
1.65196179822864e+003	(-3.41377232144789e+001dB,-1.69093572828512e+002°)
1.65576996346915e+003	(-3.41370088266610e+001dB,-1.69118057369358e+002°)
1.65958690743718e+003	(-3.41362976044340e+001dB,-1.69142489607040e+002°)
1.66341265036979e+003	(-3.41355895342856e+001dB,-1.69166869635553e+002°)
1.66724721255068e+003	(-3.41348846027566e+001dB,-1.69191197548843e+002°)
1.67109061431033e+003	(-3.41341827964408e+001dB,-1.69215473440807e+002°)
1.67494287602606e+003	(-3.41334841019847e+001dB,-1.69239697405289e+002°)
1.67880401812218e+003	(-3.41327885060873e+001dB,-1.69263869536082e+002°)
1.68267406107009e+003	(-3.41320959955004e+001dB,-1.69287989926926e+002°)
1.68655302538836e+003	(-3.41314065570278e+001dB,-1.69312058671506e+002°)
1.69044093164288e+003	(-3.41307201775254e+001dB,-1.69336075863454e+002°)
1.69433780044694e+003	(-3.41300368439012e+001dB,-1.69360041596346e+002°)
1.69824365246136e+003	(-3.41293565431149e+001dB,-1.69383955963702e+002°)
1.70215850839456e+003	(-3.41286792621778e+001dB,-1.69407819058984e+002°)
1.70608238900274e+003	(-3.41280049881528e+001dB,-1.69431630975596e+002°)
1.71001531508990e+003	(-3.41273337081537e+001dB,-1.69455391806885e+002°)
1.71395730750804e+003	(-3.41266654093459e+001dB,-1.69479101646136e+002°)
1.71790838715720e+003	(-3.41260000789453e+001dB,-1.69502760586576e+002°)
1.72186857498561e+003	(-3.41253377042189e+001dB,-1.69526368721370e+002°)
1.72583789198981e+003	(-3.41246782724841e+001dB,-1.69549926143620e+002°)
1.72981635921471e+003	(-3.41240217711090e+001dB,-1.69573432946367e+002°)
1.73380399775374e+003	(-3.41233681875117e+001dB,-1.69596889222587e+002°)
1.73780082874898e+003	(-3.41227175091606e+001dB,-1.69620295065194e+002°)
1.74180687339122e+003	(-3.41220697235739e+001dB,-1.69643650567034e+002°)
1.74582215292011e+003	(-3.41214248183197e+001dB,-1.69666955820890e+002°)
1.74984668862426e+003	(-3.41207827810158e+001dB,-1.69690210919476e+002°)
1.75388050184136e+003	(-3.41201435993293e+001dB,-1.69713415955443e+002°)
1.75792361395829e+003	(-3.41195072609767e+001dB,-1.69736571021369e+002°)
1.76197604641123e+003	(-3.41188737537235e+001dB,-1.69759676209766e+002°)
1.76603782068576e+003	(-3.41182430653843e+001dB,-1.69782731613077e+002°)
1.77010895831702e+003	(-3.41176151838225e+001dB,-1.69805737323675e+002°)
1.77418948088976e+003	(-3.41169900969501e+001dB,-1.69828693433859e+002°)
1.77827941003852e+003	(-3.41163677927275e+001dB,-1.69851600035862e+002°)
1.78237876744768e+003	(-3.41157482591636e+001dB,-1.69874457221840e+002°)
1.78648757485164e+003	(-3.41151314843152e+001dB,-1.69897265083878e+002°)
1.79060585403488e+003	(-3.41145174562874e+001dB,-1.69920023713989e+002°)
1.79473362683212e+003	(-3.41139061632329e+001dB,-1.69942733204109e+002°)
1.79887091512838e+003	(-3.41132975933522e+001dB,-1.69965393646100e+002°)
1.80301774085916e+003	(-3.41126917348931e+001dB,-1.69988005131751e+002°)
1.80717412601051e+003	(-3.41120885761510e+001dB,-1.70010567752771e+002°)
1.81134009261919e+003	(-3.41114881054683e+001dB,-1.70033081600795e+002°)
1.81551566277272e+003	(-3.41108903112346e+001dB,-1.70055546767378e+002°)
1.81970085860957e+003	(-3.41102951818862e+001dB,-1.70077963344000e+002°)
